,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
219,2019-02-10 03:00:00,6252,4.299,131.0,24.2,10.78,23.74,29.88,24.67,13.61
220,2019-02-10 04:00:00,6253,5.466,142.2,17.47,10.57,23.4,29.86,24.98,13.62
221,2019-02-10 05:00:00,6254,5.471,148.6,17.98,11.16,23.4,29.85,25.09,13.62
222,2019-02-10 06:00:00,6255,7.0,151.0,15.63,14.25,23.37,29.81,25.13,13.6
223,2019-02-10 07:00:00,6256,5.555,156.5,20.93,14.7,23.48,29.79,24.98,13.61
224,2019-02-10 08:00:00,6257,4.634,151.1,18.39,11.59,23.79,29.8,25.75,13.61
225,2019-02-10 09:00:00,6258,6.765,146.5,16.58,13.86,24.54,29.76,28.03,13.62
226,2019-02-10 10:00:00,6259,5.8,127.5,23.5,13.55,26.79,29.72,31.21,13.62
227,2019-02-10 11:00:00,6260,6.326,162.5,21.61,11.76,27.76,29.72,31.83,13.62
228,2019-02-10 12:00:00,6261,7.787,160.8,16.13,14.11,28.71,29.68,32.48,13.62
229,2019-02-10 13:00:00,6262,7.425,164.6,19.01,15.51,28.72,29.63,32.17,13.62
230,2019-02-10 14:00:00,6263,3.915,123.4,50.86,8.71,27.66,29.61,31.91,13.62
231,2019-02-10 15:00:00,6264,3.136,112.2,24.51,7.344,26.92,29.59,31.71,13.62
232,2019-02-10 16:00:00,6265,3.819,105.8,25.52,8.89,27.28,29.57,31.98,13.61
233,2019-02-10 17:00:00,6266,4.007,106.7,23.5,9.17,27.26,29.55,31.91,13.61
234,2019-02-10 18:00:00,6267,3.773,110.3,25.04,8.43,27.26,29.54,30.79,13.61
235,2019-02-10 19:00:00,6268,3.359,121.1,24.49,9.52,27.26,29.54,29.91,13.61
236,2019-02-10 20:00:00,6269,2.601,129.3,30.63,6.959,27.27,29.54,29.72,13.62
237,2019-02-10 21:00:00,6270,2.928,97.5,26.01,6.048,27.27,29.53,29.84,13.61
238,2019-02-10 22:00:00,6271,2.107,93.5,33.81,4.786,27.43,29.52,29.99,13.62
239,2019-02-10 23:00:00,6272,2.025,88.3,24.69,4.4,28.01,29.51,30.18,13.61
240,2019-02-11 00:00:00,6273,3.027,80.1,16.46,6.258,28.1,29.5,30.37,13.62
241,2019-02-11 01:00:00,6274,2.587,81.9,18.06,5.312,28.17,29.5,30.41,13.62
242,2019-02-11 02:00:00,6275,2.952,59.39,17.99,5.277,28.19,29.51,30.45,13.61
243,2019-02-11 03:00:00,6276,2.757,52.35,16.33,4.856,28.05,29.51,30.41,13.62
244,2019-02-11 04:00:00,6277,2.904,22.1,17.79,5.066,28.05,29.51,30.26,13.61
245,2019-02-11 05:00:00,6278,3.412,43.9,17.24,6.959,28.05,29.5,30.18,13.61
246,2019-02-11 06:00:00,6279,3.781,43.71,16.36,7.45,28.7,29.5,30.45,13.62
247,2019-02-11 07:00:00,6280,6.018,57.16,15.58,13.34,29.4,29.51,30.95,13.62
248,2019-02-11 08:00:00,6281,7.622,55.44,17.06,14.91,29.09,29.51,31.21,13.62
249,2019-02-11 09:00:00,6282,8.43,74.99,16.08,15.09,28.84,29.51,31.75,13.62
250,2019-02-11 10:00:00,6283,7.647,74.7,15.37,13.48,28.87,29.51,33.17,13.61
251,2019-02-11 11:00:00,6284,7.751,73.27,15.32,13.65,29.05,29.5,33.94,13.62
252,2019-02-11 12:00:00,6285,8.17,74.53,15.0,14.67,29.27,29.49,34.16,13.63
253,2019-02-11 13:00:00,6286,8.48,72.31,13.94,15.37,29.67,29.45,34.35,13.63
254,2019-02-11 14:00:00,6287,9.03,72.83,14.47,17.12,30.18,29.43,34.66,13.63
255,2019-02-11 15:00:00,6288,9.19,73.88,13.86,16.53,30.69,29.41,34.7,13.63
256,2019-02-11 16:00:00,6289,8.58,74.12,14.6,14.91,31.58,29.41,34.59,13.63
257,2019-02-11 17:00:00,6290,9.64,75.64,14.64,17.09,31.98,29.4,34.13,13.63
258,2019-02-11 18:00:00,6291,9.85,77.95,14.75,18.56,31.95,29.39,33.59,13.62
259,2019-02-11 19:00:00,6292,8.95,81.8,16.8,17.65,31.59,29.38,33.17,13.61
260,2019-02-11 20:00:00,6293,8.48,84.6,17.26,17.12,31.21,29.35,32.94,13.62
261,2019-02-11 21:00:00,6294,8.84,81.2,16.85,17.93,31.21,29.32,32.78,13.62
262,2019-02-11 22:00:00,6295,7.543,82.3,17.35,15.44,31.21,29.3,33.02,13.62
263,2019-02-11 23:00:00,6296,6.676,84.4,18.07,13.37,31.26,29.24,33.13,13.62
264,2019-02-12 00:00:00,6297,6.011,81.4,17.95,11.55,31.73,29.19,33.17,13.62
265,2019-02-12 01:00:00,6298,6.278,77.48,16.07,12.11,32.0,29.14,33.24,13.62
266,2019-02-12 02:00:00,6299,5.064,73.01,16.27,10.46,32.0,29.1,33.32,13.63
