TIMESTAMP,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg
2017-08-20 13:00:00,6.138,203.0,38.59,12.81,87.5,29.37
2017-08-20 14:00:00,7.452000000000001,196.8,30.8,17.05,88.5,29.37
2017-08-20 15:00:00,9.88,210.3,15.14,16.98,86.2,29.37
2017-08-20 16:00:00,7.572,206.0,17.95,16.77,85.8,29.36
2017-08-20 17:00:00,4.681,185.4,39.92,10.36,85.0,29.36
2017-08-20 18:00:00,4.725,185.3,16.48,9.94,83.8,29.37
2017-08-20 19:00:00,3.25,158.2,32.25,8.33,83.0,29.37
2017-08-20 20:00:00,2.188,164.2,21.58,5.697,82.3,29.39
2017-08-20 21:00:00,2.499,151.3,18.24,5.347,82.0,29.39
2017-08-20 22:00:00,3.085,150.1,18.95,6.257999999999999,80.4,29.39
2017-08-20 23:00:00,3.247,160.5,19.29,6.502999999999999,79.7,29.39
2017-08-21 00:00:00,5.337999999999999,190.4,23.0,12.29,79.74,29.41
2017-08-21 01:00:00,5.502999999999999,215.9,22.89,12.71,77.1,29.42
2017-08-21 02:00:00,2.677,168.6,22.36,6.468,73.63,29.4
2017-08-21 03:00:00,4.11,167.5,16.23,9.31,72.87,29.39
2017-08-21 04:00:00,7.297999999999999,177.0,14.95,12.92,72.67,29.39
2017-08-21 05:00:00,5.894,186.8,15.29,12.39,71.55,29.41
2017-08-21 06:00:00,4.457,191.9,17.44,7.8,71.73,29.41
2017-08-21 07:00:00,6.231,213.3,16.16,13.86,73.73,29.42
2017-08-21 08:00:00,7.093999999999999,229.2,51.13,13.44,75.81,29.42
2017-08-21 09:00:00,8.07,256.6,19.27,14.81,78.6,29.42
2017-08-21 10:00:00,10.4,272.4,14.97,17.47,81.8,29.43
2017-08-21 11:00:00,9.08,286.3,23.41,15.48,82.5,29.44
2017-08-21 12:00:00,7.452999999999999,255.4,22.32,15.9,83.1,29.43
2017-08-21 13:00:00,4.989,195.6,44.3,16.56,81.4,29.4
2017-08-21 14:00:00,4.012,35.07,70.47,9.2,83.0,29.36
2017-08-21 15:00:00,4.885,91.7,26.76,11.41,84.8,29.35
2017-08-21 16:00:00,6.567,161.5,33.55,13.3,86.5,29.34
2017-08-21 17:00:00,8.77,192.4,19.41,18.7,86.4,29.34
2017-08-21 18:00:00,10.89,211.5,13.51,20.49,84.3,29.37
2017-08-21 19:00:00,7.892,212.8,16.76,19.19,81.0,29.35
2017-08-21 20:00:00,4.796,190.5,16.56,10.46,79.11,29.32
2017-08-21 21:00:00,5.382000000000001,207.4,18.48,11.27,78.9,29.32
2017-08-21 22:00:00,6.4639999999999995,196.1,16.85,14.32,78.19,29.3
2017-08-21 23:00:00,8.74,228.4,27.22,32.19,75.79,29.3
2017-08-22 00:00:00,9.69,207.0,14.64,19.58,70.99,29.26
2017-08-22 01:00:00,9.56,201.4,19.43,26.66,72.57,29.22
2017-08-22 02:00:00,9.45,204.8,15.21,18.31,72.87,29.22
2017-08-22 03:00:00,11.21,211.9,11.35,21.05,72.37,29.24
2017-08-22 04:00:00,9.31,230.0,17.67,16.84,71.42,29.24
2017-08-22 05:00:00,7.524,232.9,15.48,14.18,71.04,29.23
2017-08-22 06:00:00,8.02,227.6,18.34,16.46,70.24,29.24
2017-08-22 07:00:00,7.407,234.6,15.27,13.34,69.83,29.25
2017-08-22 08:00:00,8.9,245.3,13.68,16.74,71.31,29.24
2017-08-22 09:00:00,10.11,254.7,15.8,20.1,72.56,29.23
2017-08-22 10:00:00,11.17,271.4,15.83,21.15,74.83,29.23
2017-08-22 11:00:00,12.18,277.5,14.52,23.12,75.51,29.24
2017-08-22 12:00:00,12.25,283.6,20.61,21.78,76.17,29.25
2017-08-22 13:00:00,11.28,287.7,19.73,22.2,77.35,29.26
2017-08-22 14:00:00,11.58,288.4,20.24,20.73,79.86,29.25
2017-08-22 15:00:00,12.28,300.3,18.21,21.75,80.8,29.25
2017-08-22 16:00:00,11.45,306.0,19.84,23.4,80.7,29.26
2017-08-22 17:00:00,11.43,307.7,16.87,20.21,79.5,29.27
2017-08-22 18:00:00,10.83,328.5,16.05,20.56,77.91,29.29
2017-08-22 19:00:00,9.13,321.1,15.2,17.79,75.86,29.3
2017-08-22 20:00:00,8.69,327.2,11.92,16.53,74.07,29.32
2017-08-22 21:00:00,7.1,320.9,13.62,16.63,72.45,29.34
2017-08-22 22:00:00,5.827999999999999,318.6,13.91,11.69,70.97,29.35
2017-08-22 23:00:00,5.4239999999999995,309.1,11.58,8.92,69.96,29.37
2017-08-23 00:00:00,5.079,295.5,11.31,8.75,68.37,29.37
2017-08-23 01:00:00,4.64,283.4,10.39,7.905,66.5,29.37
2017-08-23 02:00:00,4.68,278.4,10.19,9.03,64.85,29.37
2017-08-23 03:00:00,4.865,283.2,11.24,8.43,64.6,29.38
2017-08-23 04:00:00,3.7030000000000003,281.1,12.91,6.5729999999999995,63.57,29.38
2017-08-23 05:00:00,4.768,276.9,9.91,7.59,62.42,29.38
2017-08-23 06:00:00,5.119,273.1,9.82,8.33,62.05,29.39
2017-08-23 07:00:00,6.233,282.3,14.01,13.44,63.98,29.4
2017-08-23 08:00:00,6.985,296.2,15.62,11.51,66.93,29.4
2017-08-23 09:00:00,7.647,303.8,18.54,14.39,70.46,29.39
2017-08-23 10:00:00,9.3,312.3,21.19,17.68,73.37,29.4
2017-08-23 11:00:00,9.42,324.2,37.18,18.98,74.28,29.4
2017-08-23 12:00:00,8.1,43.99,24.0,15.48,72.24,29.4
2017-08-23 13:00:00,7.961,50.63,21.08,15.16,72.34,29.39
2017-08-23 14:00:00,8.2,61.66,22.53,15.09,73.43,29.38
2017-08-23 15:00:00,7.354,73.56,20.71,14.07,73.45,29.38
2017-08-23 16:00:00,6.462999999999999,75.08,22.53,11.23,73.34,29.37
2017-08-23 17:00:00,6.2989999999999995,70.69,19.73,11.97,71.88,29.37
2017-08-23 18:00:00,5.92,73.24,19.45,12.5,70.5,29.38
2017-08-23 19:00:00,4.274,81.6,20.27,9.97,68.89,29.38
2017-08-23 20:00:00,3.0380000000000003,95.5,25.54,7.905,68.54,29.38
2017-08-23 21:00:00,2.106,139.2,33.21,4.436,67.65,29.39
2017-08-23 22:00:00,2.533,183.9,15.4,4.681,66.23,29.39
2017-08-23 23:00:00,1.96,178.4,17.13,3.875,65.08,29.4
2017-08-24 00:00:00,2.267,208.1,18.79,4.295,64.44,29.4
2017-08-24 01:00:00,2.4530000000000003,219.7,18.18,4.611000000000001,64.61,29.4
2017-08-24 02:00:00,2.483,199.8,18.42,4.751,63.59,29.4
2017-08-24 03:00:00,1.348,187.8,20.13,2.403,62.3,29.41
2017-08-24 04:00:00,2.45,234.9,22.59,5.452000000000001,62.26,29.41
2017-08-24 05:00:00,2.66,212.8,20.15,5.136,62.2,29.42
2017-08-24 06:00:00,3.14,232.0,30.86,6.327999999999999,62.11,29.44
2017-08-24 07:00:00,4.171,242.8,23.93,7.8,63.12,29.45
2017-08-24 08:00:00,4.7219999999999995,262.0,18.56,7.905,66.47,29.44
2017-08-24 09:00:00,6.436,311.9,24.54,12.5,69.84,29.45
2017-08-24 10:00:00,7.2620000000000005,358.5,38.48,15.72,71.77,29.45
2017-08-24 11:00:00,9.33,10.13,25.18,20.49,71.52,29.45
2017-08-24 12:00:00,11.26,1.129,27.68,22.8,71.7,29.44
2017-08-24 13:00:00,10.67,14.77,26.76,21.99,70.3,29.45
2017-08-24 14:00:00,10.71,33.46,22.6,21.75,69.08,29.47
2017-08-24 15:00:00,11.34,36.06,19.03,20.91,68.65,29.48
2017-08-24 16:00:00,10.67,39.8,18.88,21.68,68.39,29.48
2017-08-24 17:00:00,8.85,41.39,20.82,16.67,68.27,29.48
2017-08-24 18:00:00,9.19,41.14,18.55,17.12,66.26,29.49
2017-08-24 19:00:00,8.1,35.96,19.41,16.67,65.1,29.49
2017-08-24 20:00:00,6.595,37.76,20.27,15.09,64.33,29.51
2017-08-24 21:00:00,6.216,34.36,20.98,12.81,64.27,29.52
2017-08-24 22:00:00,7.247999999999999,33.13,20.54,15.9,64.47,29.52
2017-08-24 23:00:00,6.5729999999999995,28.04,21.14,14.11,64.12,29.52
2017-08-25 00:00:00,4.56,27.1,25.42,11.87,63.58,29.53
2017-08-25 01:00:00,2.7430000000000003,328.0,32.3,6.994,63.37,29.54
2017-08-25 02:00:00,2.929,272.8,23.58,4.856,60.59,29.55
2017-08-25 03:00:00,2.378,284.9,34.05,5.207000000000001,58.8,29.56
2017-08-25 04:00:00,2.8560000000000003,278.5,17.87,4.821000000000001,57.78,29.57
2017-08-25 05:00:00,2.762,296.8,26.93,7.239,56.81,29.58
2017-08-25 06:00:00,2.168,182.7,25.72,6.468,55.93,29.6
2017-08-25 07:00:00,3.197,210.5,20.32,5.978,59.07,29.61
2017-08-25 08:00:00,4.122,175.0,22.33,8.19,63.04,29.6
2017-08-25 09:00:00,4.1,172.9,34.33,9.17,65.24,29.62
2017-08-25 10:00:00,5.2829999999999995,79.25,31.89,12.01,68.08,29.62
2017-08-25 11:00:00,6.53,76.48,22.86,13.55,67.96,29.63
2017-08-25 12:00:00,7.9670000000000005,58.2,20.85,13.65,69.01,29.62
2017-08-25 13:00:00,8.6,54.24,21.43,14.04,69.63,29.61
2017-08-25 14:00:00,8.21,77.49,20.3,14.07,70.63,29.6
2017-08-25 15:00:00,7.652,59.35,22.31,15.16,70.73,29.6
2017-08-25 16:00:00,7.3660000000000005,62.3,22.05,12.95,71.49,29.59
2017-08-25 17:00:00,6.571000000000001,67.47,20.59,12.71,71.68,29.59
2017-08-25 18:00:00,5.678,74.42,19.61,13.65,71.09,29.59
2017-08-25 19:00:00,4.324,85.8,25.39,10.5,68.58,29.6
2017-08-25 20:00:00,4.511,95.0,25.13,10.01,67.93,29.6
2017-08-25 21:00:00,4.486000000000001,99.6,29.41,10.39,67.45,29.61
2017-08-25 22:00:00,3.61,109.7,33.1,11.34,67.41,29.61
2017-08-25 23:00:00,3.284,108.4,34.47,11.76,67.31,29.62
2017-08-26 00:00:00,2.685,149.4,38.4,8.36,65.6,29.63
2017-08-26 01:00:00,1.5819999999999999,156.6,24.79,3.3139999999999996,63.28,29.62
2017-08-26 02:00:00,1.845,163.4,12.35,4.05,62.13,29.61
2017-08-26 03:00:00,2.343,171.1,18.74,4.436,60.59,29.62
2017-08-26 04:00:00,1.976,157.2,16.11,5.171,60.21,29.62
2017-08-26 05:00:00,3.9139999999999997,151.6,15.37,9.34,61.52,29.64
2017-08-26 06:00:00,4.684,162.1,16.5,9.9,60.34,29.65
2017-08-26 07:00:00,5.312,159.1,16.75,11.06,61.98,29.65
2017-08-26 08:00:00,6.337000000000001,158.9,18.2,12.43,64.65,29.65
2017-08-26 09:00:00,8.05,149.5,19.49,16.46,68.34,29.65
2017-08-26 10:00:00,7.176,152.6,21.42,16.77,71.54,29.64
2017-08-26 11:00:00,6.001,137.8,31.21,13.23,73.52,29.63
2017-08-26 12:00:00,6.332999999999999,155.7,33.6,13.79,74.88,29.61
2017-08-26 13:00:00,5.812,153.7,36.58,14.49,76.06,29.6
2017-08-26 14:00:00,6.13,152.2,26.26,13.9,77.68,29.58
2017-08-26 15:00:00,5.768,170.9,37.02,12.78,76.98,29.58
2017-08-26 16:00:00,5.039,161.3,28.96,10.99,75.95,29.57
2017-08-26 17:00:00,5.774,153.7,19.62,10.46,75.35,29.57
2017-08-26 18:00:00,5.511,152.3,16.22,10.78,74.16,29.56
2017-08-26 19:00:00,4.765,124.9,31.48,12.64,72.78,29.55
2017-08-26 20:00:00,5.039,116.1,34.1,11.9,71.47,29.56
2017-08-26 21:00:00,5.063,146.1,27.83,13.41,70.36,29.56
2017-08-26 22:00:00,5.234,155.0,16.54,10.6,69.66,29.56
2017-08-26 23:00:00,4.226,153.8,17.65,9.87,68.56,29.55
2017-08-27 00:00:00,4.047,156.3,16.09,9.13,68.15,29.54
2017-08-27 01:00:00,4.297,158.3,15.83,8.96,67.41,29.53
2017-08-27 02:00:00,4.602,157.7,17.81,11.23,66.13,29.53
2017-08-27 03:00:00,7.013,162.1,14.64,15.12,65.5,29.52
2017-08-27 04:00:00,5.829,154.1,16.23,14.46,64.28,29.51
2017-08-27 05:00:00,7.301,162.3,15.71,15.05,63.94,29.5
2017-08-27 06:00:00,6.952999999999999,165.9,14.9,13.76,63.52,29.5
2017-08-27 07:00:00,8.45,168.1,14.74,17.33,63.98,29.5
2017-08-27 08:00:00,6.32,182.0,16.41,11.87,65.58,29.52
2017-08-27 09:00:00,7.117999999999999,187.5,17.44,14.11,68.93,29.52
2017-08-27 10:00:00,7.332999999999999,180.2,15.63,14.46,69.69,29.51
2017-08-27 11:00:00,6.5,190.8,18.81,12.43,71.29,29.5
2017-08-27 12:00:00,6.803,177.2,24.49,14.77,72.52,29.47
2017-08-27 13:00:00,6.769,163.2,17.32,14.46,74.11,29.44
2017-08-27 14:00:00,6.672000000000001,164.6,19.21,13.51,77.21,29.43
2017-08-27 15:00:00,7.215,175.2,23.09,14.88,78.75,29.42
2017-08-27 16:00:00,7.65,175.9,19.6,15.34,77.48,29.41
2017-08-27 17:00:00,7.404,181.5,19.27,14.49,76.15,29.41
2017-08-27 18:00:00,6.723,187.0,17.79,12.5,74.95,29.41
2017-08-27 19:00:00,4.798,177.8,17.98,10.18,73.24,29.41
2017-08-27 20:00:00,3.2889999999999997,172.0,21.83,8.47,72.25,29.41
2017-08-27 21:00:00,3.176,174.5,18.99,7.064,71.65,29.41
2017-08-27 22:00:00,4.078,186.8,15.33,8.78,70.89,29.41
2017-08-27 23:00:00,3.7510000000000003,205.1,20.91,8.99,69.89,29.41
2017-08-28 00:00:00,2.241,171.9,31.22,4.751,68.14,29.39
2017-08-28 01:00:00,1.663,72.29,48.65,4.33,67.41,29.39
2017-08-28 02:00:00,1.412,109.2,28.03,3.279,67.41,29.38
2017-08-28 03:00:00,1.4680000000000002,158.1,26.17,3.139,67.45,29.38
2017-08-28 04:00:00,2.38,147.5,32.76,5.347,68.16,29.38
2017-08-28 05:00:00,2.568,168.3,51.52,7.835,66.97,29.39
2017-08-28 06:00:00,3.2910000000000004,153.6,33.73,8.4,64.38,29.4
2017-08-28 07:00:00,4.787,173.1,16.01,11.09,64.57,29.4
2017-08-28 08:00:00,5.737,171.0,16.33,12.18,66.23,29.41
2017-08-28 09:00:00,6.952000000000001,183.3,18.6,14.18,68.75,29.4
2017-08-28 10:00:00,7.992000000000001,186.8,23.56,14.32,72.58,29.39
2017-08-28 11:00:00,7.172000000000001,190.6,29.94,15.16,74.5,29.38
2017-08-28 12:00:00,6.032,167.9,33.27,13.3,76.61,29.37
2017-08-28 13:00:00,5.382999999999999,159.0,36.59,12.57,78.02,29.37
2017-08-28 14:00:00,6.939,90.5,33.78,17.54,77.1,29.35
2017-08-28 15:00:00,6.57,78.13,19.8,12.36,74.68,29.35
2017-08-28 16:00:00,6.05,80.8,22.45,13.41,71.7,29.36
2017-08-28 17:00:00,6.164,171.5,51.17,14.49,71.15,29.37
2017-08-28 18:00:00,2.76,75.95,80.7,6.013,72.27,29.37
2017-08-28 19:00:00,3.137,67.59,20.86,8.89,70.53,29.38
2017-08-28 20:00:00,3.3819999999999997,71.55,19.9,10.08,69.75,29.38
2017-08-28 21:00:00,1.3659999999999999,56.51,53.58,2.964,69.86,29.39
2017-08-28 22:00:00,1.474,330.2,72.3,3.069,68.79,29.38
2017-08-28 23:00:00,1.115,292.1,39.1,2.403,68.08,29.38
2017-08-29 00:00:00,1.98,179.9,64.01,7.66,67.23,29.38
2017-08-29 01:00:00,1.571,8.89,65.59,3.98,67.41,29.38
2017-08-29 02:00:00,2.36,42.74,34.26,5.452000000000001,67.55,29.37
2017-08-29 03:00:00,2.015,120.3,65.38,5.907,67.36,29.37
2017-08-29 04:00:00,1.4280000000000002,62.22,87.3,3.6639999999999997,65.28,29.38
2017-08-29 05:00:00,0.841,245.9,83.7,2.438,64.42,29.39
2017-08-29 06:00:00,0.602,331.4,44.92,1.912,64.59,29.4
2017-08-29 07:00:00,1.868,198.2,26.27,3.139,67.02,29.4
2017-08-29 08:00:00,2.115,318.8,84.5,6.398,70.22,29.4
2017-08-29 09:00:00,5.183,56.51,28.9,10.29,72.88,29.41
2017-08-29 10:00:00,6.385,64.48,25.05,11.97,73.93,29.41
2017-08-29 11:00:00,6.778,72.18,20.97,12.74,73.44,29.41
2017-08-29 12:00:00,6.769,69.94,21.1,13.06,73.72,29.41
2017-08-29 13:00:00,8.09,38.37,23.91,13.97,73.49,29.41
2017-08-29 14:00:00,7.172000000000001,34.43,23.41,13.2,73.0,29.4
2017-08-29 15:00:00,8.1,26.63,23.05,14.67,72.63,29.4
2017-08-29 16:00:00,7.787000000000001,21.91,24.54,15.3,71.55,29.4
2017-08-29 17:00:00,6.827000000000001,24.65,25.53,13.34,71.08,29.4
2017-08-29 18:00:00,6.297999999999999,25.36,25.73,13.37,70.15,29.39
2017-08-29 19:00:00,5.327999999999999,22.11,25.97,11.51,69.72,29.4
2017-08-29 20:00:00,3.9410000000000003,29.3,23.11,8.5,69.67,29.41
2017-08-29 21:00:00,3.0010000000000003,12.82,25.41,7.029,69.21,29.41
2017-08-29 22:00:00,2.182,8.7,26.16,6.188,68.98,29.41
2017-08-29 23:00:00,1.4240000000000002,3.471,49.31,3.6289999999999996,67.47,29.4
2017-08-30 00:00:00,1.254,316.4,40.24,2.508,66.56,29.4
2017-08-30 01:00:00,1.75,295.7,22.27,3.5239999999999996,65.31,29.4
2017-08-30 02:00:00,2.19,307.0,26.59,4.471,64.59,29.4
2017-08-30 03:00:00,2.701,313.6,11.3,4.225,64.26,29.4
2017-08-30 04:00:00,2.574,304.8,14.23,4.7860000000000005,64.15,29.41
2017-08-30 05:00:00,2.521,304.2,18.82,4.646,63.62,29.42
2017-08-30 06:00:00,2.208,276.2,12.52,3.6639999999999997,63.03,29.44
2017-08-30 07:00:00,3.3739999999999997,299.4,12.98,6.082999999999999,64.77,29.45
2017-08-30 08:00:00,4.52,316.3,23.78,9.52,68.25,29.46
2017-08-30 09:00:00,4.861000000000001,328.4,31.49,11.09,70.26,29.46
2017-08-30 10:00:00,5.096,3.6180000000000003,73.57,12.15,73.13,29.45
2017-08-30 11:00:00,6.206,74.9,18.76,10.11,74.1,29.44
2017-08-30 12:00:00,6.776,71.39,20.41,10.95,75.12,29.43
2017-08-30 13:00:00,7.013999999999999,73.92,17.88,11.51,76.23,29.42
2017-08-30 14:00:00,6.9079999999999995,72.28,18.73,11.9,76.48,29.41
2017-08-30 15:00:00,6.754,85.5,22.35,13.16,77.15,29.41
2017-08-30 16:00:00,6.816,82.3,20.68,12.01,76.75,29.4
2017-08-30 17:00:00,6.896,81.4,17.45,11.83,76.35,29.4
2017-08-30 18:00:00,5.024,86.7,20.29,9.87,74.95,29.4
2017-08-30 19:00:00,2.798,103.1,22.55,8.15,73.17,29.42
2017-08-30 20:00:00,1.625,194.7,63.13,3.4189999999999996,71.95,29.43
2017-08-30 21:00:00,2.667,250.5,31.2,6.888999999999999,70.99,29.43
2017-08-30 22:00:00,4.968999999999999,216.2,16.57,11.97,70.22,29.41
2017-08-30 23:00:00,3.6830000000000003,235.9,38.96,10.88,69.81,29.4
2017-08-31 00:00:00,8.93,2.99,26.71,21.78,69.97,29.43
2017-08-31 01:00:00,7.614,14.88,24.05,16.21,69.38,29.43
2017-08-31 02:00:00,7.081,16.52,24.98,15.86,69.05,29.44
2017-08-31 03:00:00,8.2,18.52,24.99,16.77,68.81,29.45
2017-08-31 04:00:00,8.28,17.33,25.44,17.86,68.31,29.46
2017-08-31 05:00:00,8.73,13.1,26.22,18.73,68.21,29.47
2017-08-31 06:00:00,8.69,7.093999999999999,25.91,18.73,67.74,29.48
2017-08-31 07:00:00,8.47,6.5329999999999995,25.64,17.86,67.46,29.5
2017-08-31 08:00:00,9.03,12.03,25.97,18.77,67.75,29.5
2017-08-31 09:00:00,10.01,18.91,25.21,21.64,69.37,29.5
2017-08-31 10:00:00,9.63,30.34,26.13,22.24,70.01,29.51
2017-08-31 11:00:00,11.72,36.49,18.65,23.75,70.36,29.51
2017-08-31 12:00:00,11.73,35.14,20.21,22.17,69.79,29.51
2017-08-31 13:00:00,10.77,27.5,25.79,21.64,70.2,29.51
2017-08-31 14:00:00,10.66,25.79,24.8,22.34,69.86,29.51
2017-08-31 15:00:00,11.54,24.74,25.19,22.8,70.21,29.5
2017-08-31 16:00:00,11.41,24.65,26.46,23.05,70.26,29.49
2017-08-31 17:00:00,10.78,32.22,25.89,20.77,69.7,29.49
2017-08-31 18:00:00,10.25,29.04,24.14,20.66,68.7,29.49
2017-08-31 19:00:00,10.46,31.61,22.12,23.61,67.87,29.49
2017-08-31 20:00:00,11.29,43.2,17.6,22.8,68.08,29.49
2017-08-31 21:00:00,10.17,49.63,16.96,21.26,68.38,29.5
2017-08-31 22:00:00,9.71,64.07,19.14,20.94,68.99,29.49
2017-08-31 23:00:00,10.59,82.1,20.06,22.66,68.18,29.49
2017-09-01 00:00:00,11.72,92.5,21.91,24.66,65.75,29.51
2017-09-01 01:00:00,10.91,96.6,23.74,25.18,64.34,29.51
2017-09-01 02:00:00,9.16,98.8,28.19,23.61,62.58,29.52
2017-09-01 03:00:00,11.02,97.4,22.76,26.97,61.54,29.53
2017-09-01 04:00:00,11.27,87.3,21.92,25.67,60.24,29.52
2017-09-01 05:00:00,9.69,87.7,22.88,22.52,58.67,29.53
2017-09-01 06:00:00,10.18,87.9,22.0,22.45,57.55,29.54
2017-09-01 07:00:00,10.52,81.3,20.12,23.15,58.48,29.56
2017-09-01 08:00:00,9.55,78.7,19.92,19.23,58.89,29.56
2017-09-01 09:00:00,9.17,74.03,19.65,18.98,60.34,29.55
2017-09-01 10:00:00,9.49,72.3,20.19,18.24,61.22,29.55
2017-09-01 11:00:00,9.14,77.66,21.49,17.05,62.98,29.54
2017-09-01 12:00:00,8.17,65.72,21.83,16.28,64.51,29.53
2017-09-01 13:00:00,9.49,57.43,22.84,17.4,65.68,29.52
2017-09-01 14:00:00,9.95,44.62,24.44,17.79,66.64,29.51
2017-09-01 15:00:00,10.25,44.75,23.06,19.47,67.93,29.5
2017-09-01 16:00:00,10.01,39.42,20.17,18.49,67.94,29.49
2017-09-01 17:00:00,9.33,41.53,19.53,16.91,67.45,29.48
2017-09-01 18:00:00,7.849,46.24,18.24,16.0,67.32,29.48
2017-09-01 19:00:00,6.876,54.01,19.47,15.41,67.04,29.47
2017-09-01 20:00:00,5.992999999999999,75.82,22.06,14.49,67.39,29.47
2017-09-01 21:00:00,6.166,87.5,23.72,15.97,66.46,29.48
2017-09-01 22:00:00,6.88,89.5,24.59,15.62,65.85,29.48
2017-09-01 23:00:00,6.851,90.4,26.82,15.86,64.91,29.47
2017-09-02 00:00:00,6.597,97.1,29.81,15.86,64.16,29.46
2017-09-02 01:00:00,4.457,120.2,33.63,17.02,62.44,29.46
2017-09-02 02:00:00,3.415,116.8,33.73,9.8,60.7,29.45
2017-09-02 03:00:00,4.947,101.0,37.4,13.09,60.07,29.44
2017-09-02 04:00:00,6.082999999999999,87.1,23.0,13.72,60.42,29.43
2017-09-02 05:00:00,4.71,81.5,23.07,11.3,60.28,29.43
2017-09-02 06:00:00,3.228,75.67,28.62,8.92,59.41,29.44
2017-09-02 07:00:00,2.5669999999999997,103.3,95.0,8.08,59.83,29.44
2017-09-02 08:00:00,3.085,91.3,95.7,8.68,61.43,29.44
2017-09-02 09:00:00,5.005,39.61,34.43,11.2,62.91,29.44
2017-09-02 10:00:00,5.563,14.72,31.87,12.43,64.53,29.43
2017-09-02 11:00:00,6.379,30.62,30.31,13.13,65.64,29.41
2017-09-02 12:00:00,7.472,47.56,27.73,13.3,66.18,29.4
2017-09-02 13:00:00,6.486000000000001,72.05,24.04,11.83,68.46,29.38
2017-09-02 14:00:00,6.268,73.83,21.17,11.66,67.92,29.35
2017-09-02 15:00:00,5.121,71.0,26.17,10.29,68.91,29.33
2017-09-02 16:00:00,5.53,86.4,23.51,10.57,70.65,29.32
2017-09-02 17:00:00,4.949,78.93,19.88,10.71,69.48,29.31
2017-09-02 18:00:00,5.492999999999999,237.7,43.99,10.53,71.76,29.3
2017-09-02 19:00:00,7.056,265.1,37.55,22.41,68.92,29.33
2017-09-02 20:00:00,5.732,323.8,37.78,12.99,59.93,29.38
2017-09-02 21:00:00,2.005,117.9,44.83,4.471,60.7,29.36
2017-09-02 22:00:00,3.2760000000000002,170.4,21.6,7.66,61.24,29.34
2017-09-02 23:00:00,3.623,186.1,16.5,8.68,60.72,29.32
2017-09-03 00:00:00,4.252,190.9,13.73,8.78,60.47,29.31
2017-09-03 01:00:00,6.152,212.3,13.57,12.53,60.36,29.31
2017-09-03 02:00:00,4.246,221.5,17.89,8.71,59.58,29.31
2017-09-03 03:00:00,3.917,212.3,17.59,8.47,59.16,29.31
2017-09-03 04:00:00,3.2089999999999996,215.2,20.59,6.784,58.69,29.32
2017-09-03 05:00:00,3.455,239.4,19.55,7.064,58.72,29.33
2017-09-03 06:00:00,3.0060000000000002,258.9,16.15,5.312,58.38,29.35
2017-09-03 07:00:00,2.748,275.8,19.48,5.417000000000001,59.49,29.36
2017-09-03 08:00:00,2.5140000000000002,308.8,30.0,5.312,64.25,29.37
2017-09-03 09:00:00,2.158,292.0,48.6,5.627000000000001,69.3,29.37
2017-09-03 10:00:00,3.609,334.0,47.81,7.485,74.17,29.37
2017-09-03 11:00:00,3.968,61.64,66.23,9.1,75.52,29.38
2017-09-03 12:00:00,4.526,42.96,75.62,10.99,76.9,29.37
2017-09-03 13:00:00,7.553999999999999,302.7,44.3,17.65,79.08,29.36
2017-09-03 14:00:00,7.9239999999999995,294.5,23.44,18.49,80.8,29.35
2017-09-03 15:00:00,6.776,350.3,66.81,14.11,81.0,29.34
2017-09-03 16:00:00,5.654,77.33,18.81,10.71,80.5,29.34
2017-09-03 17:00:00,4.417,87.8,20.78,8.78,81.1,29.33
2017-09-03 18:00:00,2.7089999999999996,99.0,31.09,6.784,79.72,29.33
2017-09-03 19:00:00,2.397,186.7,37.95,7.625,76.84,29.32
2017-09-03 20:00:00,3.911,225.0,15.18,7.625,74.84,29.33
2017-09-03 21:00:00,4.492,224.5,16.1,9.31,72.55,29.33
2017-09-03 22:00:00,5.67,211.6,13.64,11.09,70.87,29.32
2017-09-03 23:00:00,5.38,211.5,14.85,10.36,70.19,29.3
2017-09-04 00:00:00,6.022,207.7,13.93,11.13,69.99,29.28
2017-09-04 01:00:00,7.138999999999999,211.5,14.43,13.06,69.6,29.26
2017-09-04 02:00:00,7.398,206.4,14.17,16.04,69.82,29.23
2017-09-04 03:00:00,5.5489999999999995,216.0,17.81,11.76,69.8,29.22
2017-09-04 04:00:00,9.41,213.0,13.69,18.07,70.08,29.21
2017-09-04 05:00:00,10.73,207.5,14.31,21.75,70.21,29.19
2017-09-04 06:00:00,7.931,215.7,17.39,17.4,69.98,29.18
2017-09-04 07:00:00,10.61,215.1,16.53,21.22,70.13,29.18
2017-09-04 08:00:00,12.5,211.4,12.34,23.4,70.59,29.15
2017-09-04 09:00:00,12.73,217.3,17.76,24.87,74.38,29.12
2017-09-04 10:00:00,12.89,221.7,17.7,24.45,77.8,29.1
2017-09-04 11:00:00,13.5,227.6,17.82,27.64,81.6,29.06
2017-09-04 12:00:00,14.78,245.0,16.32,27.15,83.8,29.05
2017-09-04 13:00:00,14.69,262.4,14.47,28.34,83.5,29.06
2017-09-04 14:00:00,12.18,266.2,13.7,24.45,81.2,29.07
2017-09-04 15:00:00,11.09,301.7,19.63,24.17,74.64,29.1
2017-09-04 16:00:00,7.797000000000001,297.1,16.5,14.91,74.03,29.1
