,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
194,2017-09-09 02:00:00,5124,5.41,114.5,35.15,15.97,62.8,29.69,63.94,13.63
195,2017-09-09 03:00:00,5125,4.232,113.0,33.23,12.39,61.73,29.7,63.12,13.63
196,2017-09-09 04:00:00,5126,3.261,117.6,32.64,9.2,60.55,29.71,61.72,13.62
197,2017-09-09 05:00:00,5127,3.311,125.1,28.4,8.54,59.02,29.72,59.34,13.62
198,2017-09-09 06:00:00,5128,3.014,115.1,35.77,11.62,58.3,29.74,57.74,13.62
199,2017-09-09 07:00:00,5129,4.776,119.7,33.24,11.62,58.78,29.76,58.34,13.62
200,2017-09-09 08:00:00,5130,6.039,132.4,27.48,14.04,60.56,29.77,60.53,13.63
201,2017-09-09 09:00:00,5131,6.082,104.4,31.63,14.74,63.42,29.78,72.5,13.63
202,2017-09-09 10:00:00,5132,7.521,89.3,27.63,15.48,65.79,29.78,78.43,13.6
203,2017-09-09 11:00:00,5133,8.86,82.9,18.74,17.12,67.03,29.78,84.6,13.63
204,2017-09-09 12:00:00,5134,8.55,81.8,19.9,15.55,68.46,29.77,86.8,13.63
205,2017-09-09 13:00:00,5135,9.28,70.56,18.99,17.12,68.99,29.76,87.0,13.63
206,2017-09-09 14:00:00,5136,9.01,63.43,20.08,18.42,69.35,29.74,86.1,13.61
207,2017-09-09 15:00:00,5137,9.35,57.83,18.67,17.68,68.89,29.73,84.7,13.63
208,2017-09-09 16:00:00,5138,8.94,61.19,19.05,17.12,69.46,29.72,81.8,13.63
209,2017-09-09 17:00:00,5139,8.58,61.63,17.59,17.02,68.58,29.72,80.3,13.63
210,2017-09-09 18:00:00,5140,8.35,61.24,18.25,17.58,66.83,29.72,76.97,13.63
211,2017-09-09 19:00:00,5141,8.14,68.24,19.21,16.39,65.53,29.72,71.6,13.63
212,2017-09-09 20:00:00,5142,8.1,73.73,19.49,16.74,65.32,29.74,66.01,13.63
213,2017-09-09 21:00:00,5143,5.073,103.2,36.04,13.37,64.87,29.74,64.53,13.63
214,2017-09-09 22:00:00,5144,3.35,155.8,15.95,6.538,62.67,29.75,63.43,13.63
215,2017-09-09 23:00:00,5145,3.856,148.0,15.48,7.695,61.58,29.75,61.15,13.63
216,2017-09-10 00:00:00,5146,4.727,151.2,15.67,9.34,60.28,29.75,59.69,13.62
217,2017-09-10 01:00:00,5147,5.797,152.3,15.5,12.18,58.49,29.75,58.65,13.62
218,2017-09-10 02:00:00,5148,5.616,155.2,16.13,11.37,56.54,29.76,57.31,13.62
219,2017-09-10 03:00:00,5149,4.639,157.2,17.12,8.99,54.82,29.77,55.74,13.61
220,2017-09-10 04:00:00,5150,4.332,158.8,16.98,9.31,53.6,29.78,54.14,13.61
221,2017-09-10 05:00:00,5151,5.612,149.6,18.06,12.57,54.03,29.79,53.31,13.61
222,2017-09-10 06:00:00,5152,4.019,152.1,18.8,10.36,53.56,29.81,53.31,13.6
223,2017-09-10 07:00:00,5153,2.828,160.1,19.06,6.153,53.73,29.82,53.94,13.6
224,2017-09-10 08:00:00,5154,4.36,141.1,21.56,11.09,57.95,29.82,58.26,13.6
225,2017-09-10 09:00:00,5155,5.566,118.3,32.84,12.88,62.69,29.82,70.71,13.62
226,2017-09-10 10:00:00,5156,5.675,95.5,28.78,11.51,65.12,29.81,77.94,13.62
227,2017-09-10 11:00:00,5157,7.884,76.9,18.95,13.9,65.82,29.8,82.9,13.63
228,2017-09-10 12:00:00,5158,7.791,68.67,22.0,15.19,66.2,29.78,84.2,13.63
229,2017-09-10 13:00:00,5159,8.27,63.1,19.18,15.09,66.44,29.77,84.1,13.63
230,2017-09-10 14:00:00,5160,8.37,54.96,20.47,15.76,66.97,29.75,83.3,13.63
231,2017-09-10 15:00:00,5161,8.11,55.89,21.27,14.95,67.51,29.73,81.7,13.63
232,2017-09-10 16:00:00,5162,7.031,50.65,22.09,13.23,68.06,29.72,80.3,13.63
233,2017-09-10 17:00:00,5163,7.202,56.65,19.2,13.2,67.43,29.71,78.38,13.63
234,2017-09-10 18:00:00,5164,6.795,60.9,19.14,14.25,65.92,29.71,74.81,13.63
235,2017-09-10 19:00:00,5165,6.363,66.73,18.91,12.78,65.64,29.71,69.39,13.63
236,2017-09-10 20:00:00,5166,6.439,64.46,17.92,13.62,65.13,29.71,65.5,13.63
237,2017-09-10 21:00:00,5167,3.808,111.3,37.36,11.09,65.18,29.71,64.35,13.63
